Ground Camera to Satellite Center Distance Analysis
============================================================

Total samples: 33569
Valid projections: 30100
Success rate: 89.67%

Distance Statistics (pixels):
  Mean: 18.19 ± 19.23
  Median: 9.84
  Min: 0.00
  Max: 98.01

Individual Results:
  Sample 8649: 12.21 pixels
  Sample 8650: 22.54 pixels
  Sample 8651: 9.89 pixels
  Sample 8652: 11.56 pixels
  Sample 8653: 16.71 pixels
  Sample 8654: 9.72 pixels
  Sample 8655: 4.01 pixels
  Sample 8656: 20.34 pixels
  Sample 8657: 16.65 pixels
  Sample 8658: 2.00 pixels
  Sample 8659: 2.22 pixels
  Sample 8660: 4.23 pixels
  Sample 8661: 15.56 pixels
  Sample 8662: 13.62 pixels
  Sample 8663: 25.30 pixels
  Sample 8664: 10.99 pixels
  Sample 8665: 12.79 pixels
  Sample 8666: 65.64 pixels
  Sample 8667: 4.85 pixels
  Sample 8668: 24.56 pixels
  Sample 8669: 6.21 pixels
  Sample 8670: 11.67 pixels
  Sample 8671: 36.84 pixels
  Sample 8672: 9.70 pixels
  Sample 8673: 25.95 pixels
  Sample 8674: 7.14 pixels
  Sample 8675: 10.28 pixels
  Sample 8676: 33.38 pixels
  Sample 8677: 19.88 pixels
  Sample 8678: 28.38 pixels
  Sample 8679: 37.14 pixels
  Sample 8680: 14.42 pixels
  Sample 8681: 20.13 pixels
  Sample 8682: 1.50 pixels
  Sample 8683: 19.89 pixels
  Sample 8684: 34.08 pixels
  Sample 8685: 6.09 pixels
  Sample 8686: 4.91 pixels
  Sample 8687: 15.64 pixels
  Sample 8688: 3.98 pixels
  Sample 8689: 3.93 pixels
  Sample 8690: 35.24 pixels
  Sample 8691: 4.49 pixels
  Sample 8692: 1.67 pixels
  Sample 8693: 3.61 pixels
  Sample 8694: 7.45 pixels
  Sample 8695: 30.02 pixels
  Sample 8696: 19.82 pixels
  Sample 8697: 23.06 pixels
  Sample 8698: 16.84 pixels
  Sample 8699: 39.01 pixels
  Sample 8700: 51.09 pixels
  Sample 8701: 51.58 pixels
  Sample 8702: 2.48 pixels
  Sample 8703: 3.38 pixels
  Sample 8704: 2.48 pixels
  Sample 8705: 38.77 pixels
  Sample 8706: 40.16 pixels
  Sample 8707: 38.79 pixels
  Sample 8708: 38.56 pixels
  Sample 8709: 37.45 pixels
  Sample 8710: 58.08 pixels
  Sample 8711: 56.22 pixels
  Sample 8712: 54.18 pixels
  Sample 8713: 10.14 pixels
  Sample 8714: 11.17 pixels
  Sample 8715: 23.85 pixels
  Sample 8716: 8.47 pixels
  Sample 8717: 6.51 pixels
  Sample 8718: 7.86 pixels
  Sample 8719: 18.34 pixels
  Sample 8720: 14.54 pixels
  Sample 8721: 22.12 pixels
  Sample 8722: 32.32 pixels
  Sample 8723: 21.38 pixels
  Sample 8724: 40.87 pixels
  Sample 8725: 33.28 pixels
  Sample 8726: 2.50 pixels
  Sample 8727: 6.90 pixels
  Sample 8728: 1.39 pixels
  Sample 8729: 8.36 pixels
  Sample 8730: 32.33 pixels
  Sample 8731: 5.98 pixels
  Sample 8732: 2.02 pixels
  Sample 8733: 3.61 pixels
  Sample 8734: 13.44 pixels
  Sample 8735: 26.34 pixels
  Sample 8736: 2.83 pixels
  Sample 8737: 2.36 pixels
  Sample 8738: 0.62 pixels
  Sample 8739: 0.62 pixels
  Sample 8740: 2.83 pixels
  Sample 8741: 3.74 pixels
  Sample 8742: 1.86 pixels
  Sample 8743: 4.48 pixels
  Sample 8744: 17.44 pixels
  Sample 8745: 2.48 pixels
  Sample 8746: 38.99 pixels
  Sample 8747: 12.97 pixels
  Sample 8748: 1.76 pixels
  Sample 8749: 8.50 pixels
  Sample 8750: 2.02 pixels
  Sample 8751: 3.14 pixels
  Sample 8752: 2.74 pixels
  Sample 8753: 3.34 pixels
  Sample 8754: 27.07 pixels
  Sample 8755: 16.80 pixels
  Sample 8756: 25.87 pixels
  Sample 8757: 23.20 pixels
  Sample 8758: 18.63 pixels
  Sample 8759: 8.46 pixels
  Sample 8760: 8.48 pixels
  Sample 8761: 2.22 pixels
  Sample 8762: 6.33 pixels
  Sample 8763: 2.83 pixels
  Sample 8764: 20.65 pixels
  Sample 8765: 20.15 pixels
  Sample 8766: 43.07 pixels
  Sample 8767: 34.77 pixels
  Sample 8768: 42.20 pixels
  Sample 8769: 3.44 pixels
  Sample 8770: 5.27 pixels
  Sample 8771: 7.70 pixels
  Sample 8772: 7.31 pixels
  Sample 8773: 9.45 pixels
  Sample 8774: 16.67 pixels
  Sample 8775: 46.60 pixels
  Sample 8776: 31.16 pixels
  Sample 8777: 7.48 pixels
  Sample 8778: 8.35 pixels
  Sample 8779: 41.91 pixels
  Sample 8780: 76.57 pixels
  Sample 8781: 61.62 pixels
  Sample 8782: 60.09 pixels
  Sample 8783: 7.40 pixels
  Sample 8784: 12.06 pixels
  Sample 8785: 1.76 pixels
  Sample 8786: 1.69 pixels
  Sample 8787: 3.34 pixels
  Sample 8788: 36.52 pixels
  Sample 8789: 8.68 pixels
  Sample 8790: 2.99 pixels
  Sample 8791: 24.88 pixels
  Sample 8792: 6.56 pixels
  Sample 8793: 26.01 pixels
  Sample 8794: 2.99 pixels
  Sample 8795: 2.78 pixels
  Sample 8796: 16.20 pixels
  Sample 8797: 3.73 pixels
  Sample 8798: 3.87 pixels
  Sample 8799: 40.20 pixels
  Sample 8800: 11.51 pixels
  Sample 8801: 2.22 pixels
  Sample 8802: 20.19 pixels
  Sample 8803: 5.12 pixels
  Sample 8804: 2.78 pixels
  Sample 8805: 35.20 pixels
  Sample 8806: 15.60 pixels
  Sample 8807: 3.73 pixels
  Sample 8808: 27.45 pixels
  Sample 8809: 22.01 pixels
  Sample 8810: 1.86 pixels
  Sample 8811: 49.47 pixels
  Sample 8812: 4.75 pixels
  Sample 8813: 32.39 pixels
  Sample 8814: 16.15 pixels
  Sample 8815: 11.93 pixels
  Sample 8816: 12.48 pixels
  Sample 8817: 27.68 pixels
  Sample 8818: 77.20 pixels
  Sample 8819: 22.01 pixels
  Sample 8820: 69.76 pixels
  Sample 8821: 42.88 pixels
  Sample 8822: 31.43 pixels
  Sample 8823: 0.79 pixels
  Sample 8824: 3.86 pixels
  Sample 8825: 19.33 pixels
  Sample 8826: 9.31 pixels
  Sample 8827: 15.71 pixels
  Sample 8828: 7.08 pixels
  Sample 8829: 10.11 pixels
  Sample 8830: 4.66 pixels
  Sample 8831: 8.45 pixels
  Sample 8832: 8.45 pixels
  Sample 8833: 27.63 pixels
  Sample 8834: 26.53 pixels
  Sample 8835: 38.64 pixels
  Sample 8836: 13.62 pixels
  Sample 8837: 33.98 pixels
  Sample 8838: 94.77 pixels
  Sample 8839: 3.56 pixels
  Sample 8840: 29.07 pixels
  Sample 8841: 77.25 pixels
  Sample 8842: 41.50 pixels
  Sample 8843: 19.24 pixels
  Sample 8844: 12.18 pixels
  Sample 8845: 6.56 pixels
  Sample 8846: 4.49 pixels
  Sample 8847: 33.56 pixels
  Sample 8848: 0.83 pixels
  Sample 8849: 38.23 pixels
  Sample 8850: 1.39 pixels
  Sample 8851: 22.29 pixels
  Sample 8852: 2.83 pixels
  Sample 8853: 10.65 pixels
  Sample 8854: 12.56 pixels
  Sample 8855: 32.45 pixels
  Sample 8856: 18.99 pixels
  Sample 8857: 27.44 pixels
  Sample 8858: 23.05 pixels
  Sample 8859: 34.36 pixels
  Sample 8860: 30.07 pixels
  Sample 8861: 24.47 pixels
  Sample 8862: 19.29 pixels
  Sample 8863: 14.96 pixels
  Sample 8864: 15.11 pixels
  Sample 8865: 11.87 pixels
  Sample 8866: 23.21 pixels
  Sample 8867: 9.23 pixels
  Sample 8868: 1.76 pixels
  Sample 8869: 1.11 pixels
  Sample 8870: 1.15 pixels
  Sample 8871: 21.27 pixels
  Sample 8872: 19.02 pixels
  Sample 8873: 2.00 pixels
  Sample 8874: 40.90 pixels
  Sample 8875: 0.56 pixels
  Sample 8876: 6.88 pixels
  Sample 8877: 5.01 pixels
  Sample 8878: 8.23 pixels
  Sample 8879: 1.00 pixels
  Sample 8880: 3.00 pixels
  Sample 8881: 15.37 pixels
  Sample 8882: 50.24 pixels
  Sample 8883: 5.22 pixels
  Sample 8884: 27.24 pixels
  Sample 8885: 15.06 pixels
  Sample 8886: 8.02 pixels
  Sample 8887: 10.99 pixels
  Sample 8888: 2.78 pixels
  Sample 8889: 7.35 pixels
  Sample 8890: 36.11 pixels
  Sample 8891: 22.12 pixels
  Sample 8892: 0.79 pixels
  Sample 8893: 62.39 pixels
  Sample 8894: 9.31 pixels
  Sample 8895: 39.77 pixels
  Sample 8896: 14.72 pixels
  Sample 8897: 32.44 pixels
  Sample 8898: 1.76 pixels
  Sample 8899: 4.34 pixels
  Sample 8900: 2.62 pixels
  Sample 8901: 3.51 pixels
  Sample 8902: 3.11 pixels
  Sample 8903: 1.86 pixels
  Sample 8904: 66.50 pixels
  Sample 8905: 24.41 pixels
  Sample 8906: 42.40 pixels
  Sample 8907: 64.95 pixels
  Sample 8908: 70.28 pixels
  Sample 8909: 20.65 pixels
  Sample 8910: 20.15 pixels
  Sample 8911: 31.74 pixels
  Sample 8912: 12.38 pixels
  Sample 8913: 18.54 pixels
  Sample 8914: 2.00 pixels
  Sample 8915: 16.16 pixels
  Sample 8916: 10.69 pixels
  Sample 8917: 35.11 pixels
  Sample 8918: 7.95 pixels
  Sample 8919: 10.32 pixels
  Sample 8920: 30.51 pixels
  Sample 8921: 35.87 pixels
  Sample 8922: 44.84 pixels
  Sample 8923: 27.56 pixels
  Sample 8924: 12.55 pixels
  Sample 8925: 22.80 pixels
  Sample 8926: 16.68 pixels
  Sample 8927: 16.68 pixels
  Sample 8928: 28.68 pixels
  Sample 8929: 16.53 pixels
  Sample 8930: 28.48 pixels
  Sample 8931: 30.45 pixels
  Sample 8932: 39.73 pixels
  Sample 8933: 19.45 pixels
  Sample 8934: 31.14 pixels
  Sample 8935: 40.74 pixels
  Sample 8936: 28.33 pixels
  Sample 8937: 22.36 pixels
  Sample 8938: 50.44 pixels
  Sample 8939: 22.27 pixels
  Sample 8940: 52.92 pixels
  Sample 8941: 18.82 pixels
  Sample 8942: 23.02 pixels
  Sample 8943: 33.58 pixels
  Sample 8944: 49.22 pixels
  Sample 8945: 56.94 pixels
  Sample 8946: 20.37 pixels
  Sample 8947: 8.41 pixels
  Sample 8948: 31.84 pixels
  Sample 8949: 23.45 pixels
  Sample 8950: 18.99 pixels
  Sample 8951: 8.20 pixels
  Sample 8952: 8.70 pixels
  Sample 8953: 38.48 pixels
  Sample 8954: 5.24 pixels
  Sample 8955: 22.48 pixels
  Sample 8956: 69.38 pixels
  Sample 8957: 70.18 pixels
  Sample 8958: 66.26 pixels
  Sample 8959: 49.11 pixels
  Sample 8960: 46.84 pixels
  Sample 8961: 20.38 pixels
  Sample 8962: 21.29 pixels
  Sample 8963: 35.30 pixels
  Sample 8964: 14.45 pixels
  Sample 8965: 11.58 pixels
  Sample 8966: 34.16 pixels
  Sample 8967: 13.21 pixels
  Sample 8968: 20.82 pixels
  Sample 8969: 46.83 pixels
  Sample 8970: 20.59 pixels
  Sample 8971: 7.31 pixels
  Sample 8972: 14.85 pixels
  Sample 8973: 1.24 pixels
  Sample 8974: 1.24 pixels
  Sample 8975: 1.76 pixels
  Sample 8976: 14.68 pixels
  Sample 8977: 33.94 pixels
  Sample 8978: 17.93 pixels
  Sample 8979: 23.48 pixels
  Sample 8980: 19.47 pixels
  Sample 8981: 18.39 pixels
  Sample 8982: 4.71 pixels
  Sample 8983: 51.71 pixels
  Sample 8984: 22.14 pixels
  Sample 8985: 23.97 pixels
  Sample 8986: 40.83 pixels
  Sample 8987: 44.06 pixels
  Sample 8988: 71.35 pixels
  Sample 8989: 25.78 pixels
  Sample 8990: 49.65 pixels
  Sample 8991: 16.92 pixels
  Sample 8992: 19.44 pixels
  Sample 8993: 42.44 pixels
  Sample 8994: 15.96 pixels
  Sample 8995: 2.37 pixels
  Sample 8996: 17.91 pixels
  Sample 8997: 4.85 pixels
  Sample 8998: 23.26 pixels
  Sample 8999: 8.56 pixels
  Sample 9000: 17.04 pixels
  Sample 9001: 36.56 pixels
  Sample 9002: 44.88 pixels
  Sample 9003: 23.58 pixels
  Sample 9004: 30.08 pixels
  Sample 9005: 5.39 pixels
  Sample 9006: 23.64 pixels
  Sample 9007: 15.29 pixels
  Sample 9008: 13.21 pixels
  Sample 9009: 36.15 pixels
  Sample 9010: 20.37 pixels
  Sample 9011: 20.63 pixels
  Sample 9012: 49.67 pixels
  Sample 9013: 7.90 pixels
  Sample 9014: 32.30 pixels
  Sample 9015: 17.26 pixels
  Sample 9016: 19.51 pixels
  Sample 9017: 14.44 pixels
  Sample 9018: 16.57 pixels
  Sample 9019: 18.34 pixels
  Sample 9020: 46.04 pixels
  Sample 9021: 37.42 pixels
  Sample 9022: 21.12 pixels
  Sample 9023: 67.26 pixels
  Sample 9024: 10.19 pixels
  Sample 9025: 39.89 pixels
  Sample 9026: 12.92 pixels
  Sample 9027: 47.52 pixels
  Sample 9028: 16.52 pixels
  Sample 9029: 32.36 pixels
  Sample 9030: 13.28 pixels
  Sample 9031: 12.80 pixels
  Sample 9032: 15.92 pixels
  Sample 9033: 18.01 pixels
  Sample 9034: 6.76 pixels
  Sample 9035: 23.90 pixels
  Sample 9036: 12.74 pixels
  Sample 9037: 13.72 pixels
  Sample 9038: 37.33 pixels
  Sample 9039: 19.01 pixels
  Sample 9040: 61.49 pixels
  Sample 9041: 15.26 pixels
  Sample 9042: 23.64 pixels
  Sample 9043: 41.29 pixels
  Sample 9044: 20.56 pixels
  Sample 9045: 41.46 pixels
  Sample 9046: 66.54 pixels
  Sample 9047: 24.88 pixels
  Sample 9048: 16.71 pixels
  Sample 9049: 7.95 pixels
  Sample 9050: 14.23 pixels
  Sample 9051: 46.84 pixels
  Sample 9052: 40.25 pixels
  Sample 9053: 34.78 pixels
  Sample 9054: 3.73 pixels
  Sample 9055: 13.44 pixels
  Sample 9056: 47.93 pixels
  Sample 9057: 10.56 pixels
  Sample 9058: 58.60 pixels
  Sample 9059: 44.23 pixels
  Sample 9060: 56.41 pixels
  Sample 9061: 76.06 pixels
  Sample 9062: 79.19 pixels
  Sample 9063: 17.95 pixels
  Sample 9064: 15.83 pixels
  Sample 9065: 28.51 pixels
  Sample 9066: 41.60 pixels
  Sample 9067: 39.77 pixels
  Sample 9068: 4.45 pixels
  Sample 9069: 68.67 pixels
  Sample 9070: 16.23 pixels
  Sample 9071: 3.25 pixels
  Sample 9072: 48.83 pixels
  Sample 9073: 34.11 pixels
  Sample 9074: 66.60 pixels
  Sample 9075: 5.10 pixels
  Sample 9076: 21.73 pixels
  Sample 9077: 9.23 pixels
  Sample 9078: 16.52 pixels
  Sample 9079: 31.26 pixels
  Sample 9080: 60.75 pixels
  Sample 9081: 27.34 pixels
  Sample 9082: 15.89 pixels
  Sample 9083: 13.89 pixels
  Sample 9084: 11.44 pixels
  Sample 9085: 41.11 pixels
  Sample 9086: 18.37 pixels
  Sample 9087: 8.70 pixels
  Sample 9088: 22.22 pixels
  Sample 9089: 44.29 pixels
  Sample 9090: 10.79 pixels
  Sample 9091: 39.83 pixels
  Sample 9092: 24.75 pixels
  Sample 9093: 24.67 pixels
  Sample 9094: 21.88 pixels
  Sample 9095: 28.68 pixels
  Sample 9096: 42.00 pixels
  Sample 9097: 14.42 pixels
  Sample 9098: 37.31 pixels
  Sample 9099: 74.30 pixels
  Sample 9100: 32.90 pixels
  Sample 9101: 22.56 pixels
  Sample 9102: 20.34 pixels
  Sample 9103: 17.79 pixels
  Sample 9104: 37.43 pixels
  Sample 9105: 16.03 pixels
  Sample 9106: 19.70 pixels
  Sample 9107: 15.44 pixels
  Sample 9108: 38.31 pixels
  Sample 9109: 44.98 pixels
  Sample 9110: 6.14 pixels
  Sample 9111: 16.05 pixels
  Sample 9112: 8.32 pixels
  Sample 9113: 7.47 pixels
  Sample 9114: 5.39 pixels
  Sample 9115: 6.69 pixels
  Sample 9116: 18.63 pixels
  Sample 9117: 5.80 pixels
  Sample 9118: 22.95 pixels
  Sample 9119: 35.04 pixels
  Sample 9120: 34.89 pixels
  Sample 9121: 20.38 pixels
  Sample 9122: 13.08 pixels
  Sample 9123: 21.79 pixels
  Sample 9124: 12.85 pixels
  Sample 9125: 41.06 pixels
  Sample 9126: 50.48 pixels
  Sample 9127: 23.32 pixels
  Sample 9128: 26.12 pixels
  Sample 9129: 26.09 pixels
  Sample 9130: 64.71 pixels
  Sample 9131: 34.14 pixels
  Sample 9132: 72.98 pixels
  Sample 9133: 23.64 pixels
  Sample 9134: 5.27 pixels
  Sample 9135: 54.99 pixels
  Sample 9136: 28.44 pixels
  Sample 9137: 19.89 pixels
  Sample 9138: 41.79 pixels
  Sample 9139: 48.70 pixels
  Sample 9140: 41.39 pixels
  Sample 9141: 31.59 pixels
  Sample 9142: 22.03 pixels
  Sample 9143: 47.21 pixels
  Sample 9144: 56.45 pixels
  Sample 9145: 20.01 pixels
  Sample 9146: 22.35 pixels
  Sample 9147: 13.55 pixels
  Sample 9148: 13.21 pixels
  Sample 9149: 25.90 pixels
  Sample 9150: 5.19 pixels
  Sample 9151: 21.00 pixels
  Sample 9152: 34.34 pixels
  Sample 9153: 16.18 pixels
  Sample 9154: 22.36 pixels
  Sample 9155: 13.36 pixels
  Sample 9156: 30.53 pixels
  Sample 9157: 24.96 pixels
  Sample 9158: 23.58 pixels
  Sample 9159: 35.14 pixels
  Sample 9160: 46.24 pixels
  Sample 9161: 25.90 pixels
  Sample 9162: 29.72 pixels
  Sample 9163: 33.43 pixels
  Sample 9164: 18.92 pixels
  Sample 9165: 32.33 pixels
  Sample 9166: 14.46 pixels
  Sample 9167: 62.58 pixels
  Sample 9168: 9.43 pixels
  Sample 9169: 7.35 pixels
  Sample 9170: 13.97 pixels
  Sample 9171: 9.44 pixels
  Sample 9172: 37.47 pixels
  Sample 9173: 19.20 pixels
  Sample 9174: 49.52 pixels
  Sample 9175: 31.23 pixels
  Sample 9176: 17.10 pixels
  Sample 9177: 19.86 pixels
  Sample 9178: 15.84 pixels
  Sample 9179: 10.34 pixels
  Sample 9180: 21.62 pixels
  Sample 9181: 17.49 pixels
  Sample 9182: 13.34 pixels
  Sample 9183: 12.95 pixels
  Sample 9184: 18.47 pixels
  Sample 9185: 4.75 pixels
  Sample 9186: 19.64 pixels
  Sample 9187: 26.32 pixels
  Sample 9188: 31.87 pixels
  Sample 9189: 26.53 pixels
  Sample 9190: 37.90 pixels
  Sample 9191: 12.83 pixels
  Sample 9192: 3.73 pixels
  Sample 9193: 25.15 pixels
  Sample 9194: 16.00 pixels
  Sample 9195: 7.12 pixels
  Sample 9196: 22.35 pixels
  Sample 9197: 29.49 pixels
  Sample 9198: 29.53 pixels
  Sample 9199: 22.91 pixels
  Sample 9200: 41.29 pixels
  Sample 9201: 29.02 pixels
  Sample 9202: 46.36 pixels
  Sample 9203: 35.71 pixels
  Sample 9204: 48.36 pixels
  Sample 9205: 11.33 pixels
  Sample 9206: 57.42 pixels
  Sample 9207: 23.34 pixels
  Sample 9208: 31.68 pixels
  Sample 9209: 69.67 pixels
  Sample 9210: 24.12 pixels
  Sample 9211: 38.89 pixels
  Sample 9212: 47.15 pixels
  Sample 9213: 40.53 pixels
  Sample 9214: 70.32 pixels
  Sample 9215: 39.83 pixels
  Sample 9216: 27.81 pixels
  Sample 9217: 20.39 pixels
  Sample 9218: 16.18 pixels
  Sample 9219: 45.48 pixels
  Sample 9220: 44.54 pixels
  Sample 9221: 44.07 pixels
  Sample 9222: 54.87 pixels
  Sample 9223: 19.63 pixels
  Sample 9224: 73.85 pixels
  Sample 9225: 43.17 pixels
  Sample 9226: 50.37 pixels
  Sample 9227: 71.80 pixels
  Sample 9228: 46.73 pixels
  Sample 9229: 57.65 pixels
  Sample 9230: 40.86 pixels
  Sample 9231: 55.46 pixels
  Sample 9232: 53.36 pixels
  Sample 9233: 72.12 pixels
  Sample 9234: 18.71 pixels
  Sample 9235: 40.99 pixels
  Sample 9236: 84.51 pixels
  Sample 9237: 29.87 pixels
  Sample 9238: 47.70 pixels
  Sample 9239: 19.54 pixels
  Sample 9240: 32.51 pixels
  Sample 9241: 13.92 pixels
  Sample 9242: 9.49 pixels
  Sample 9243: 13.02 pixels
  Sample 9244: 19.91 pixels
  Sample 9245: 26.70 pixels
  Sample 9246: 67.27 pixels
  Sample 9247: 25.65 pixels
  Sample 9248: 18.47 pixels
  Sample 9249: 44.68 pixels
  Sample 9250: 57.55 pixels
  Sample 9251: 53.87 pixels
  Sample 9252: 46.15 pixels
  Sample 9253: 19.16 pixels
  Sample 9254: 46.02 pixels
  Sample 9255: 68.02 pixels
  Sample 9256: 42.31 pixels
  Sample 9257: 30.19 pixels
  Sample 9258: 57.57 pixels
  Sample 9259: 64.04 pixels
  Sample 9260: 63.75 pixels
  Sample 9261: 51.81 pixels
  Sample 9262: 62.13 pixels
  Sample 9263: 26.95 pixels
  Sample 9264: 26.15 pixels
  Sample 9265: 30.80 pixels
  Sample 9266: 13.93 pixels
  Sample 9267: 64.35 pixels
  Sample 9268: 22.20 pixels
  Sample 9269: 24.37 pixels
  Sample 9270: 29.00 pixels
  Sample 9271: 27.79 pixels
  Sample 9272: 32.85 pixels
  Sample 9273: 32.98 pixels
  Sample 9274: 11.70 pixels
  Sample 9275: 29.45 pixels
  Sample 9276: 54.42 pixels
  Sample 9277: 35.32 pixels
  Sample 9278: 41.07 pixels
  Sample 9279: 28.04 pixels
  Sample 9280: 35.20 pixels
  Sample 9281: 27.39 pixels
  Sample 9282: 55.40 pixels
  Sample 9283: 51.70 pixels
  Sample 9284: 36.55 pixels
  Sample 9285: 30.41 pixels
  Sample 9286: 40.35 pixels
  Sample 9287: 61.12 pixels
  Sample 9288: 87.86 pixels
  Sample 9289: 49.03 pixels
  Sample 9290: 9.46 pixels
  Sample 9291: 2.37 pixels
  Sample 9292: 18.31 pixels
  Sample 9293: 4.58 pixels
  Sample 9294: 31.67 pixels
  Sample 9295: 26.12 pixels
  Sample 9296: 50.15 pixels
  Sample 9297: 76.14 pixels
  Sample 9298: 13.38 pixels
  Sample 9299: 13.11 pixels
  Sample 9300: 16.35 pixels
  Sample 9301: 8.35 pixels
  Sample 9302: 19.94 pixels
  Sample 9303: 25.61 pixels
  Sample 9304: 18.39 pixels
  Sample 9305: 60.79 pixels
  Sample 9306: 16.16 pixels
  Sample 9307: 21.10 pixels
  Sample 9308: 50.21 pixels
  Sample 9309: 6.50 pixels
  Sample 9310: 6.21 pixels
  Sample 9311: 10.44 pixels
  Sample 9312: 58.09 pixels
  Sample 9313: 42.26 pixels
  Sample 9314: 86.00 pixels
  Sample 9315: 62.13 pixels
  Sample 9316: 23.91 pixels
  Sample 9317: 48.19 pixels
  Sample 9318: 34.25 pixels
  Sample 9319: 22.28 pixels
  Sample 9320: 24.53 pixels
  Sample 9321: 51.12 pixels
  Sample 9322: 31.87 pixels
  Sample 9323: 7.72 pixels
  Sample 9324: 4.52 pixels
  Sample 9325: 41.30 pixels
  Sample 9326: 18.50 pixels
  Sample 9327: 26.56 pixels
  Sample 9328: 13.31 pixels
  Sample 9329: 7.95 pixels
  Sample 9330: 14.58 pixels
  Sample 9331: 66.93 pixels
  Sample 9332: 32.30 pixels
  Sample 9333: 10.63 pixels
  Sample 9334: 10.44 pixels
  Sample 9335: 59.45 pixels
  Sample 9336: 19.34 pixels
  Sample 9337: 52.43 pixels
  Sample 9338: 53.52 pixels
  Sample 9339: 17.95 pixels
  Sample 9340: 57.13 pixels
  Sample 9341: 44.78 pixels
  Sample 9342: 60.68 pixels
  Sample 9343: 17.44 pixels
  Sample 9344: 2.24 pixels
  Sample 9345: 2.90 pixels
  Sample 9346: 3.34 pixels
  Sample 9347: 7.33 pixels
  Sample 9348: 26.82 pixels
  Sample 9349: 13.16 pixels
  Sample 9350: 5.80 pixels
  Sample 9351: 9.51 pixels
  Sample 9352: 10.89 pixels
  Sample 9353: 3.74 pixels
  Sample 9354: 51.22 pixels
  Sample 9355: 2.90 pixels
  Sample 9356: 24.78 pixels
  Sample 9357: 1.78 pixels
  Sample 9358: 0.28 pixels
  Sample 9359: 5.86 pixels
  Sample 9360: 2.00 pixels
  Sample 9361: 9.20 pixels
  Sample 9362: 2.90 pixels
  Sample 9363: 8.84 pixels
  Sample 9364: 3.11 pixels
  Sample 9365: 3.11 pixels
  Sample 9366: 36.79 pixels
  Sample 9367: 22.58 pixels
  Sample 9368: 77.70 pixels
  Sample 9369: 25.49 pixels
  Sample 9370: 32.21 pixels
  Sample 9371: 30.07 pixels
  Sample 9372: 25.71 pixels
  Sample 9373: 13.93 pixels
  Sample 9374: 50.20 pixels
  Sample 9375: 12.97 pixels
  Sample 9376: 16.96 pixels
  Sample 9377: 47.23 pixels
  Sample 9378: 38.54 pixels
  Sample 9379: 19.18 pixels
  Sample 9380: 25.22 pixels
  Sample 9381: 5.89 pixels
  Sample 9382: 39.35 pixels
  Sample 9383: 14.89 pixels
  Sample 9384: 57.69 pixels
  Sample 9385: 8.95 pixels
  Sample 9386: 16.50 pixels
  Sample 9387: 8.89 pixels
  Sample 9388: 9.63 pixels
  Sample 9389: 9.40 pixels
  Sample 9390: 3.33 pixels
  Sample 9391: 38.29 pixels
  Sample 9392: 59.57 pixels
  Sample 9393: 26.97 pixels
  Sample 9394: 16.41 pixels
  Sample 9395: 6.71 pixels
  Sample 9396: 3.06 pixels
  Sample 9397: 57.81 pixels
  Sample 9398: 25.76 pixels
  Sample 9399: 46.64 pixels
  Sample 9400: 46.11 pixels
  Sample 9401: 13.62 pixels
  Sample 9402: 16.67 pixels
  Sample 9403: 44.50 pixels
  Sample 9404: 24.81 pixels
  Sample 9405: 28.87 pixels
  Sample 9406: 17.69 pixels
  Sample 9407: 47.43 pixels
  Sample 9408: 61.89 pixels
  Sample 9409: 65.95 pixels
  Sample 9410: 16.44 pixels
  Sample 9411: 2.48 pixels
  Sample 9412: 39.92 pixels
  Sample 9413: 14.82 pixels
  Sample 9414: 38.68 pixels
  Sample 9415: 59.38 pixels
  Sample 9416: 19.17 pixels
  Sample 9417: 47.96 pixels
  Sample 9418: 29.73 pixels
  Sample 9419: 5.03 pixels
  Sample 9420: 3.00 pixels
  Sample 9421: 7.90 pixels
  Sample 9422: 16.71 pixels
  Sample 9423: 10.14 pixels
  Sample 9424: 25.28 pixels
  Sample 9425: 2.62 pixels
  Sample 9426: 7.29 pixels
  Sample 9427: 8.95 pixels
  Sample 9428: 45.00 pixels
  Sample 9429: 66.16 pixels
  Sample 9430: 4.75 pixels
  Sample 9431: 3.89 pixels
  Sample 9432: 2.17 pixels
  Sample 9433: 4.85 pixels
  Sample 9434: 8.43 pixels
  Sample 9435: 13.99 pixels
  Sample 9436: 4.75 pixels
  Sample 9437: 2.78 pixels
  Sample 9438: 8.46 pixels
  Sample 9439: 2.79 pixels
  Sample 9440: 6.48 pixels
  Sample 9441: 7.48 pixels
  Sample 9442: 1.24 pixels
  Sample 9443: 0.79 pixels
  Sample 9444: 0.56 pixels
  Sample 9445: 14.93 pixels
  Sample 9446: 31.70 pixels
  Sample 9447: 25.07 pixels
  Sample 9448: 20.62 pixels
  Sample 9449: 21.45 pixels
  Sample 9450: 9.72 pixels
  Sample 9451: 14.16 pixels
  Sample 9452: 16.15 pixels
  Sample 9453: 20.13 pixels
  Sample 9454: 48.23 pixels
  Sample 9455: 18.59 pixels
  Sample 9456: 0.79 pixels
  Sample 9457: 5.86 pixels
  Sample 9458: 18.90 pixels
  Sample 9459: 23.06 pixels
  Sample 9460: 19.48 pixels
  Sample 9461: 17.50 pixels
  Sample 9462: 45.70 pixels
  Sample 9463: 4.75 pixels
  Sample 9464: 7.38 pixels
